model,case_id,trace_id,base_is_correct,n_sentences,n_boundaries,vocabulary_size,converge_boundary_tvd,converge_token_frac_tvd,tvd_max_first,tvd_max_at_convergence,tvd_median_first
huatuogpt-o1-8b,d9520eadbc83f9f98a8fb0442b0a7acc,7cdf34b7fa69a427891c31e0bc28604e436eda67502abb926549a7c0a38c0dae,True,29,30,8,0,0.0070921985815602835,0.19999999999999998,0.19999999999999998,0.09999999999999999
huatuogpt-o1-8b,d9520eadbc83f9f98a8fb0442b0a7acc,cb36d478186d6e39275bace56f8f043eaed1be47489da27eb45589e2e4af6986,False,24,25,8,23,0.976878612716763,0.95,0.19999999999999998,0.12499999999999996
huatuogpt-o1-8b,ead218181cb76fdbdefd5ea17e01be5b,c6d85d96c3815de44f5931f8731fe5278ec906b7fab361f97b7ade27262cc8ea,True,28,29,19,25,0.9146608315098468,0.8,0.14999999999999997,0.35
huatuogpt-o1-8b,ead218181cb76fdbdefd5ea17e01be5b,8a61e1982f92c5793959115504d30f1c05145c316e17883718b9adca6bd4c08f,False,20,21,17,13,0.7025641025641025,0.85,0.050000000000000024,0.5
huatuogpt-o1-8b,fa3f1534a8d672e364f916665953a826,ae35cb635c85bbba5e2a16cec784b12eb25771021d8f46965813ea7bfd185739,True,46,47,15,34,0.7047075606276747,0.8,0.15000000000000002,0.44999999999999996
huatuogpt-o1-8b,fa3f1534a8d672e364f916665953a826,dbb1c1111036cfd5d5d13df09e37a1f621b61d3c80cedb1e99f93ef2a091a6d4,False,33,34,15,30,0.8737373737373737,0.9,0.15,0.4
huatuogpt-o1-8b,07dbd8eabfba4b1d9d665331dea90335,9a2c88d7ebee353d099c60a9ba558f5accf0be74785125b0f5fadf01bff6fb46,True,19,20,12,17,0.9183673469387755,0.6500000000000001,0.0,0.5
huatuogpt-o1-8b,07dbd8eabfba4b1d9d665331dea90335,0091a757b540b0c608ceb8bc7acc2fc6813dcfa44ad32729c5f5df7371caf260,False,19,20,14,18,0.965034965034965,0.7000000000000001,0.10000000000000003,0.3
huatuogpt-o1-8b,24686977bb5ff6eaee7dac452c92c4be,0f938ac8f9b3d7f234d07b06b32806be7600040268ac9e09455bb3bf3e22a068,True,31,32,18,9,0.28,0.30000000000000004,0.2,0.20000000000000004
huatuogpt-o1-8b,24686977bb5ff6eaee7dac452c92c4be,da7e9787c1f41f7f46fd13bc5d8ac833b4bfc6589facec5bd9b4f8bb2ff3e3c1,False,29,30,14,19,0.6931818181818182,0.5,0.15000000000000002,0.35000000000000003
huatuogpt-o1-8b,28c328b44b6a8b287cd1e29bfc9c17eb,36bb3e2853f268c104a805cca17f3f8a5ca97e6cd20a45f55e70c6d634ce20bd,True,25,26,20,21,0.7829099307159353,1.0,0.15000000000000002,0.4500000000000001
huatuogpt-o1-8b,28c328b44b6a8b287cd1e29bfc9c17eb,197706c6aa0fd6b0f3605a87df7aa5db446f41d8ed2b9c8f98a20c477f7ef6c2,False,20,21,16,18,0.9132947976878613,0.95,0.0,0.375
huatuogpt-o1-8b,40548af835e36bf1d06c74be11ea5d70,aff816e5f6ad9295e3d08c50d817a00b9c34ac7be1c441943c22e44849e8759c,True,31,32,25,31,1.0,0.8473684210526314,0.0,0.5421052631578946
huatuogpt-o1-8b,40548af835e36bf1d06c74be11ea5d70,fd32e04c7f77b8174c04d85f43b0e0d7bcf707ab8fa744a4b2333cb5b454cb5f,False,32,33,31,21,0.6111111111111112,1.0,0.19999999999999998,0.8750000000000002
huatuogpt-o1-8b,4abc3a40659612c935b6036cf7018466,1250dcb3bd47c5b1f3c59d863b8f6ffd593093fd040946307c125d074e6469a5,True,26,27,21,26,1.0,0.75,0.0,0.275
huatuogpt-o1-8b,4abc3a40659612c935b6036cf7018466,6faf37d361d9e7fe7fe77954851302efbdd3828e739f5d99fbc18fc82e319e86,False,26,27,31,21,0.7889688249400479,1.0,0.2,0.42500000000000004
huatuogpt-o1-8b,5e7abd32af948047598121dd03ac97b6,0bd8dcda197e5272590ff83d0eb3606ac7a6653ceb73503293b694a9a4afbb93,True,24,25,11,13,0.5425219941348973,0.8,0.0,0.75
huatuogpt-o1-8b,5e7abd32af948047598121dd03ac97b6,da0d2662043839a9a2eef46d531b975c386b2aa812b90327e16cc557d5acda79,False,23,24,8,13,0.5386740331491713,0.7999999999999999,0.050000000000000024,0.6499999999999999
huatuogpt-o1-8b,6c4cccbdfe3340d1de38720b444b4e83,d3d8dfd2f7259bc4d0c675cac635e2fe7e1077c774d429ed3e4c95301f0e3fe6,True,21,22,3,15,0.7259887005649718,0.65,0.19999999999999998,0.3
huatuogpt-o1-8b,6c4cccbdfe3340d1de38720b444b4e83,fb41ebc0be3eee5e65b310dd816cf07798caafdc29974c4400a0192b6b9e59a5,False,25,26,4,21,0.8288508557457213,0.7,0.050000000000000024,0.30000000000000004
huatuogpt-o1-8b,839d5849b985de3b732f197086218847,d3bcc5c2bb5e8722ada5e37ee1a7d09d54b9141115cf745fe3b1e00f4d7a569d,True,26,27,11,21,0.7636363636363637,0.44999999999999996,0.2,0.24999999999999997
huatuogpt-o1-8b,839d5849b985de3b732f197086218847,25a83d7ae3f3a3144c9392f691a35347ef2d925681ca198b3ceda4ba39bd6e55,False,24,25,10,19,0.7522123893805309,0.75,0.19999999999999996,0.30000000000000004
huatuogpt-o1-8b,8e99e185c9670ed801211fba5a2e93f9,7b925ec1ca477d0b49027082894bac9edfe1ddec678bc56c1ce14f7a624aa20f,True,18,19,14,13,0.6813880126182965,0.9,0.0,0.55
huatuogpt-o1-8b,8e99e185c9670ed801211fba5a2e93f9,c14140b04400b2a0e19da9bc8cb4e39cc62f7e8b11a3792f1122748454df550b,False,20,21,13,13,0.650887573964497,0.95,0.19999999999999998,0.675
huatuogpt-o1-8b,a670afa64f606d20eed4a435fc89d120,3ff1d62678a55b339c727f36fb359b374c6edede9a2722e1476c7ef622bdb8a3,True,39,40,21,30,0.7282184655396619,0.5,0.19999999999999998,0.3500000000000001
huatuogpt-o1-8b,a670afa64f606d20eed4a435fc89d120,dc9675a71b089ea8b6b10263da7a214ab767f5936a1d290d63c3454e62dad72d,False,29,30,19,21,0.71875,0.85,0.19999999999999998,0.45
huatuogpt-o1-8b,b2b6765627a78f61fac9ba35346d7b1d,19dd31b596604f677f1d6b2dc424cfd028c5ccd9d696b543bc06a5f5a1137700,True,19,20,4,0,0.0072992700729927005,0.09999999999999999,0.09999999999999999,0.0
huatuogpt-o1-8b,b2b6765627a78f61fac9ba35346d7b1d,7db929b7b367690a47d03ac8d1df8624159f19bb1ff0c04ede05d4148c754b3a,False,28,29,12,25,0.8929292929292929,1.0,0.0,0.4
huatuogpt-o1-8b,c13ba1d468ea408964a3ccd245638056,103d88fb37c01b9e83cb58062094ee1f69d17cfc2f9cf80d6015433e923a19a3,True,16,17,13,13,0.8727272727272727,0.7000000000000001,0.15000000000000002,0.4
huatuogpt-o1-8b,c13ba1d468ea408964a3ccd245638056,d7a3ed9b7520b987aab800036c41fd4e1fc94099d14cdd58b5a12214e856b8cd,False,25,26,17,24,0.9855072463768116,1.0,0.0,0.6
huatuogpt-o1-8b,cee4809157546a43546571ac67323953,c165aa020132fc321c3f21f6e05136fa89fd8f6af857ec32847806e1a115fb96,True,18,19,18,6,0.3587570621468927,0.7000000000000001,0.09999999999999999,0.7000000000000001
huatuogpt-o1-8b,cee4809157546a43546571ac67323953,f2a23b9c0975f5dcd01b78b61394570d63fbc96cb1b2145c6469b112fa3ad230,False,25,26,27,15,0.6039119804400978,0.8500000000000001,0.19999999999999998,0.6000000000000002
huatuogpt-o1-8b,da2bd7e45b94e13e1fb97126ca03fcc4,bcd057c989e6fdef406742d37d2e682b72f0e8fcb1462d48086a9d50d82dfd72,True,19,20,8,19,1.0,0.65,0.0,0.3
huatuogpt-o1-8b,da2bd7e45b94e13e1fb97126ca03fcc4,2a6f93cf7b6302d36b4e6aba8e9d524faaf132f6ca5efacad632f60f7665ae75,False,22,23,6,9,0.4140845070422535,0.45,0.050000000000000024,0.44999999999999996
huatuogpt-o1-8b,f03a4eea989b069fe918734d9e1c2644,049ca5fd120f55d554e6502b82179d8d7ed1d3064c93f25fbfd0ea968ea10b30,True,20,21,4,14,0.7005649717514124,0.65,0.19999999999999998,0.225
huatuogpt-o1-8b,f03a4eea989b069fe918734d9e1c2644,be5b742a5e0e13c623922dcfd1f0ae05ebd64e7a77c6e453923a221b932fdd76,False,18,19,4,13,0.6811989100817438,0.6499999999999999,0.050000000000000024,0.2
huatuogpt-o1-8b,fb9fdfc495c899901c9c864e13bfeaff,3bcd01e00632e4d5539b2ae948012168e1ba70a0494a2ddb167e496031cdaf03,True,22,23,4,7,0.2689075630252101,0.35,0.19999999999999998,0.32499999999999996
huatuogpt-o1-8b,fb9fdfc495c899901c9c864e13bfeaff,b725b6d8bf764c8c3fb5b89d148f31f2059b5b03e139cf0ba66b27af1f737b93,False,23,24,3,19,0.8214285714285714,0.55,0.0,0.19999999999999998
huatuogpt-o1-8b,0a3c768a49d4110f6c1604ace9951ee5,1c5608dc13fc229240771ab9e56121b13fbde5c8d833b1bb849420f29b4fe156,True,25,26,14,16,0.5762273901808785,0.6842105263157895,0.19999999999999996,0.5342105263157895
huatuogpt-o1-8b,0a3c768a49d4110f6c1604ace9951ee5,3f8a78ce0c431d751d3b3208c5555f07416a9590a81feb996f3bde274bbbe995,False,30,31,12,28,0.9192825112107623,0.894736842105263,0.15000000000000002,0.3736842105263158
huatuogpt-o1-8b,258c0f33efb3e637962b4ea8f6971d09,0ec104b3d7fde07035a17cf997bfc94872ab4e7329c53f698ed55c4adca9ff54,True,33,34,24,28,0.8280254777070064,0.8500000000000001,0.0,0.35
huatuogpt-o1-8b,258c0f33efb3e637962b4ea8f6971d09,cf4960bad01f4654555149823f999008d9f9533482327e97f56ba5f7f8079133,False,30,31,18,24,0.7638888888888888,0.75,0.050000000000000024,0.325
huatuogpt-o1-8b,34d053d3a9b3a1f013655f7223718de7,6e6ad406f934d97f4d244d49356dcb03da3a9bc995d9f082b678bcce666e6511,True,21,22,5,15,0.7123287671232876,0.39999999999999997,0.19999999999999998,0.050000000000000024
huatuogpt-o1-8b,34d053d3a9b3a1f013655f7223718de7,619dc2e1629066048bfdbd39c1f619b2301b970f604c9df912b74199f2189946,False,20,21,4,0,0.007211538461538462,0.09999999999999999,0.09999999999999999,0.09999999999999998
huatuogpt-o1-8b,42657169f520db24ecd36735fa5fcd7f,d6de8b1dc221b1b4e157ea6961c62d1665eb129505835d72f4a3e88e320eb99d,True,28,29,10,22,0.7622549019607843,0.9500000000000001,0.050000000000000024,0.14999999999999997
huatuogpt-o1-8b,42657169f520db24ecd36735fa5fcd7f,301dc981d256f32fb9d521983cbcfd27ded81e55e4362312b988f2a32c36b4b7,False,23,24,7,8,0.3358024691358025,0.20000000000000004,0.19999999999999998,0.15
huatuogpt-o1-8b,4ac69654711e8b95f09faca42e95c605,98dedcbffda6f9fbfffb2c4e02a53ba79dcc06e84596ebcb0bbbd24bff69cc6c,True,49,50,20,43,0.8469241773962805,0.888888888888889,0.0,0.29365079365079366
huatuogpt-o1-8b,4ac69654711e8b95f09faca42e95c605,a08f2060ecbc2fb36b7296076370682cdd3a019dc2582e3c021b0555d606491a,False,33,34,17,26,0.7751277683134583,0.5,0.0,0.3333333333333333
huatuogpt-o1-8b,6cae95de019b8b107893b29e2418ab4a,068e82fab689f434b9fcdd59795f1407b7dfbe74a3a38ba56b858f17068410b5,True,29,30,13,26,0.8956310679611651,1.0,0.0,0.4
huatuogpt-o1-8b,6cae95de019b8b107893b29e2418ab4a,6ddc4d9b845a8a6f82ed9c35617642dd5d99b67a25fc258fb90f6b7650dac31c,False,28,29,16,14,0.4780361757105943,0.75,0.19999999999999996,0.55
huatuogpt-o1-8b,85684e0c092976faa0b788ef96b0a1ff,e35d2c84898ba4c087cecc893bcd7a1ea343f562ea28afa62d434d7ff4c3b270,True,29,30,13,23,0.8203991130820399,0.55,0.2,0.19999999999999998
huatuogpt-o1-8b,85684e0c092976faa0b788ef96b0a1ff,91b3e60eaab16ad66c7a13896f70ba03484dc0488ed8e2e15da49f18f5ecb962,False,38,39,21,33,0.8846153846153846,0.65,0.15000000000000002,0.35000000000000003
huatuogpt-o1-8b,967834058a7e6f5cb903d6d983ecba7e,19f87d5c8d130c835ab3ea1af45aef57595011f52ebf1ca75e691267325de558,True,23,24,4,20,0.9197247706422018,0.65,0.0,0.30000000000000004
huatuogpt-o1-8b,967834058a7e6f5cb903d6d983ecba7e,ad09c7288057ec66f44493e19bd69df7dab2d8f4130154b3b19768b3d219c650,False,20,21,5,15,0.7002457002457002,0.8499999999999999,0.2,0.375
huatuogpt-o1-8b,ab0226a3a9dc01c8c9b91a47198bed63,f0b26edc6c731b8412aa5ff994b46e508b0fc4bd2d9c566eea16c76c67986440,True,26,27,10,26,1.0,0.55,0.0,0.325
huatuogpt-o1-8b,ab0226a3a9dc01c8c9b91a47198bed63,dd131ecb376ea1f35a8e9ada1d7bb5365444d800b5e41cda091e5cc87fb68984,False,34,35,14,28,0.8112874779541446,1.0,0.09999999999999999,0.5
huatuogpt-o1-8b,b456600e51f08dfb7754936792b3800e,9e183ee940bb4e466414691fd4f3db86ca871ce1cdefe588a44a7f37431e2f9b,True,16,17,6,13,0.7550432276657061,0.45,0.0,0.25
huatuogpt-o1-8b,b456600e51f08dfb7754936792b3800e,7cb0e86121b19b7b04eed95ec6517c5b4e48c71772dd03ebe01e727484f60319,False,23,24,10,14,0.6013071895424836,0.5,0.19999999999999996,0.25
huatuogpt-o1-8b,c150008220a1497832471d8e8d4e2edb,abeb4c200f8589253dda89b7ddccc8876aa46f79eb6e63697ae2d3df9337de33,True,36,37,11,3,0.11302681992337164,0.25,0.19999999999999998,0.24999999999999997
huatuogpt-o1-8b,c150008220a1497832471d8e8d4e2edb,be242e9673dddb0dab69bcd31ae51f822a26373bb188fd5e4156b2bd6b629683,False,22,23,7,20,0.9408983451536643,0.35,0.19999999999999996,0.225
huatuogpt-o1-8b,d2a373fbe65bd86a11545430c5394c7f,5e8363dd37b35cf01838cb424abc43eaf56860fca3437fe2ec697f0b83d6fba9,True,24,25,14,22,0.9384615384615385,0.7500000000000001,0.050000000000000024,0.30000000000000004
huatuogpt-o1-8b,d2a373fbe65bd86a11545430c5394c7f,235f1ab03e94bef7b4198dbd3ce897d6181fa0d88a266bf7d0354e15909eae87,False,26,27,12,22,0.8106904231625836,0.7,0.19999999999999998,0.35
huatuogpt-o1-8b,dfa32d028f082d978149d2633a2c8bf3,c9e8306b5367429110a0c69f3c411aa28cff84d40141029f30a15349fa9e9835,True,23,24,23,20,0.8773388773388774,0.5499999999999999,0.15,0.3
huatuogpt-o1-8b,dfa32d028f082d978149d2633a2c8bf3,18e3f07286679fead35ec1cda872fda4b2f5296adc8bf979cc24a70ad5c432f2,False,30,31,20,30,1.0,0.7000000000000002,0.0,0.39999999999999997
huatuogpt-o1-8b,f31c3814e305d57f67bdcfac27ec4bc2,844021340aa342942dce4cc2b3676e44081bd408e7f99e87c70d5d3b181832ab,True,29,30,8,7,0.18482490272373542,0.3,0.19999999999999996,0.050000000000000024
huatuogpt-o1-8b,f31c3814e305d57f67bdcfac27ec4bc2,4f7a27aa446f956d6c65605c8a153526c65eef0b21007fcab874df78fcc72766,False,26,27,12,26,1.0,0.8,0.0,0.19999999999999998
huatuogpt-o1-8b,fc75c4214c86972be10f49fa2b6b58ee,69391f70ccf4b98f5ab200f8211e9744ad7ffb86a527737146fa24812361ab2a,True,25,26,39,25,1.0,0.95,0.0,0.25
huatuogpt-o1-8b,fc75c4214c86972be10f49fa2b6b58ee,a74dc110ee06d6fa334bb32b9dfe10921a0bc5d1602b96f9320ddf82fc5f615f,False,30,31,44,25,0.7996219281663516,0.5000000000000001,0.15,0.25
huatuogpt-o1-8b,0a50a7f439c2c0e933b8132ed7650075,f95373d6f6fa2ca0534e8ee30601acdd9b4fac8d581393ccdabd5fd8afb22e05,True,20,21,10,19,0.9518072289156626,0.6000000000000001,0.09999999999999999,0.275
huatuogpt-o1-8b,0a50a7f439c2c0e933b8132ed7650075,49ac42e3e20c482de5f6c3f14cda6fd104e62046f57150d138c4d21724bd1a50,False,18,19,6,15,0.8116343490304709,0.9000000000000001,0.15000000000000002,0.25
huatuogpt-o1-8b,27f2b910c19b40bb9f36ce9a3a8909af,69431db8585cd5b9269a4cd069bd980abe7b458df6c935e762fa83d477c1d239,True,32,33,29,27,0.8329853862212944,0.857142857142857,0.052631578947368446,0.5092436974789916
huatuogpt-o1-8b,27f2b910c19b40bb9f36ce9a3a8909af,228be6d821a77906bc75746d658bb1c3e9a508105217bae0aa6a60ce9142e6cd,False,26,27,33,25,0.9519450800915332,0.9500000000000001,0.19999999999999996,0.590964590964591
huatuogpt-o1-8b,3544e050c3ae29b6422ea56dc506cd8d,754d26f4892cb5f10170ff4561adc5adcd28d77bc53b2f704cb2cd9ff48367c7,True,27,28,7,21,0.7456140350877193,0.25,0.19999999999999998,0.09999999999999999
huatuogpt-o1-8b,3544e050c3ae29b6422ea56dc506cd8d,39d423ab75d2947dfe3b4c1f3a17610d9938c2d8d2ff016699a686682a8462de,False,23,24,8,0,0.00646551724137931,0.14999999999999997,0.14999999999999997,0.050000000000000024
huatuogpt-o1-8b,44182d567f7978b8cf0aa37c5ce0d4aa,0bc6ddac0b55995ae961a3320695f4f9747d7423d855d1eda7b51b2c11c3b2c5,True,32,33,15,23,0.7046843177189409,0.5,0.19999999999999998,0.30000000000000004
huatuogpt-o1-8b,44182d567f7978b8cf0aa37c5ce0d4aa,b7b2f5c67beb96e285575e94e0abe0c0dc371c6f7a06a00d4a9ec02d6852fb24,False,30,31,17,17,0.579185520361991,0.95,0.15,0.5
huatuogpt-o1-8b,4d6344707f7581b02e4f545c4d51d472,bf65abc38d6455d8fd68f2b4b27b7d17e06748d93db1ea256f5189dbdc0e0003,True,28,29,9,24,0.7762863534675615,0.55,0.19999999999999998,0.2
huatuogpt-o1-8b,4d6344707f7581b02e4f545c4d51d472,fea658d1e915f74e20c5b6e68f1d950daee61114be475170d4a29a2a15b752a2,False,20,21,7,14,0.7147058823529412,0.5000000000000001,0.19999999999999996,0.375
huatuogpt-o1-8b,633420a679153f203fc61a88a953629e,f1a39e6d255527dbf71d3cb1e3d765c2dbeb19a99f25026f3b914f8708ebf5cd,True,34,35,10,33,0.9737335834896811,0.5,0.05000000000000002,0.25
huatuogpt-o1-8b,633420a679153f203fc61a88a953629e,fb1ff34316e0d9d108da2a2ef857cedc480e1550a7a20e3f42263dc11aedd322,False,27,28,10,27,1.0,0.85,0.0,0.35
huatuogpt-o1-8b,711f389c59ebfcb9eb04d37c86efae77,2b0400580b591ac19647bf90201cb39630232ea34c3cbb1434103606681186b4,True,25,26,11,22,0.8921348314606742,1.0,0.0,0.4
huatuogpt-o1-8b,711f389c59ebfcb9eb04d37c86efae77,33bb02a63989db8cca913d973502bf2ccfef5a5bce28c92a1947df8fdec99c47,False,18,19,10,10,0.5911764705882353,0.55,0.2,0.44999999999999996
huatuogpt-o1-8b,88537bcf54e128709d3d84d9a954aa6f,bac61de845e7bfffd35aa8b2c2aa433770df367718ef55c2d7989bf40647e9a0,True,33,34,27,29,0.8780487804878049,0.8500000000000001,0.0,0.4
huatuogpt-o1-8b,88537bcf54e128709d3d84d9a954aa6f,a7812d5c791be93c09227be3cfc8a589d68cbbfa1d4c04f1172d9c6030880ac4,False,30,31,29,27,0.8668032786885246,0.7500000000000001,0.2,0.5
huatuogpt-o1-8b,99056c3c2db73e4929ee1df107d73688,55f929e1bb2e4338fdf7ec5091d8631b2f72abc4f562eb3204c3aad56de27b9b,True,27,28,16,27,1.0,0.6000000000000001,0.0,0.2
huatuogpt-o1-8b,99056c3c2db73e4929ee1df107d73688,b65d596baf72b9de296766ea8d2101ba8a65a4c510fc8ac61d8012a78361b327,False,27,28,13,26,0.9429824561403509,0.9000000000000001,0.15000000000000002,0.3
huatuogpt-o1-8b,ab79da6338f2deff095e1bf3b5b4d9f0,4074f9a613bf126e07076f3bc8b3b011990d38d74d582e9759d28f246ed0b493,True,22,23,11,19,0.8350253807106599,0.7,0.0,0.22499999999999998
huatuogpt-o1-8b,ab79da6338f2deff095e1bf3b5b4d9f0,8b9a49e2e252cdd7aaa375ced8d0a8007b5595495fc36473180e55ebefccdf91,False,26,27,11,26,1.0,0.44999999999999996,0.0,0.22499999999999998
huatuogpt-o1-8b,bc3da8074eec813548bda5ec813b8a9b,faf618d9c3bcdd9545c7f41e3e0014f78dfa0810f30ca3acd02679bfbd5a34c8,True,19,20,16,12,0.6151685393258427,0.7000000000000001,0.2,0.7000000000000001
huatuogpt-o1-8b,bc3da8074eec813548bda5ec813b8a9b,e1ec7c8ae71bb47ffd27ef8a1a184575f8f3cd16db531a264744ec7556dfcab8,False,25,26,13,8,0.3111111111111111,0.45,0.19999999999999998,0.35
huatuogpt-o1-8b,c4ce6239240ed6d8489f1ee8bf9a4784,04c396dc8fda8ec640b8eb0853b4ef7a77a5e58f96d3c02116ce6aaaa75a9c17,True,33,34,3,19,0.5535714285714286,0.4,0.19999999999999998,0.2
huatuogpt-o1-8b,c4ce6239240ed6d8489f1ee8bf9a4784,668960e057c5a07be594d8de5413e53cd3ab2e2b5f3645e9b873bbd357b54623,False,36,37,4,29,0.8053571428571429,0.75,0.09999999999999998,0.25
huatuogpt-o1-8b,d35ff55eca6c7f6db36a73934025f3c5,acf1c6b1149ff0000ee6095c9223f62ecdc20e0e16c6b33e1ae9c5dd32fdc5a8,True,23,24,14,22,0.9745042492917847,0.6000000000000001,0.09999999999999999,0.19999999999999998
huatuogpt-o1-8b,d35ff55eca6c7f6db36a73934025f3c5,5f80ecf6c9c56c4fbe57c6fa3129f47c003ba138bd45a5d890b6db9dcd737298,False,20,21,10,11,0.5129032258064516,0.38947368421052636,0.19999999999999996,0.2657894736842106
huatuogpt-o1-8b,e84545b4073db0c4d84a58b5f4243d50,b3f94161bf1c07a8d87b88ca0e1680318fd1a7ae552e9d05fcc6de21fc11a88f,True,23,24,6,21,0.9089108910891089,0.75,0.0,0.20000000000000004
huatuogpt-o1-8b,e84545b4073db0c4d84a58b5f4243d50,1a59bf9a3d4f8c46122b95aad190473d23ca7cee1f76dd98c75a1ed1a965cbe0,False,29,30,6,27,0.9232245681381958,0.6499999999999999,0.14999999999999997,0.25
huatuogpt-o1-8b,f448710697f1d3734fbc187ad15c748c,dffbdb0c97cf47d63bcfaa3df043995fbc71d51d96c5f9b8ffe1bf1c0e5cfc23,True,20,21,12,12,0.6205882352941177,0.55,0.0,0.4
huatuogpt-o1-8b,f448710697f1d3734fbc187ad15c748c,106224662398bcc14a5da04004afee194cca44b2e8b115a610eae4639c3d2c92,False,26,27,6,18,0.7346437346437347,0.85,0.19999999999999996,0.45000000000000007
huatuogpt-o1-8b,fdb1907f7938f5641e21a14cd72d5adb,47925be8921c317a4e5890445c26ecfd207ad308a2948b8bf1062c6c9b9698ed,True,21,22,20,21,1.0,0.6500000000000001,0.0,0.4000000000000001
huatuogpt-o1-8b,fdb1907f7938f5641e21a14cd72d5adb,5837119360f5c95851476897ed3363e79c8ddd6a54d8d03b1062040eae337439,False,34,35,22,30,0.8581314878892734,0.6000000000000001,0.050000000000000024,0.4750000000000001
deepseek-r1-distill-qwen-14b,0148cedaed162d8c1591e7dad5de6dec,0d5cbb46546ba7ba75cafe348c2247c5bc90aefbc91b1ad40052644e8fb0bb48,True,21,22,6,16,0.6954314720812182,0.8,0.050000000000000024,0.15000000000000005
deepseek-r1-distill-qwen-14b,0148cedaed162d8c1591e7dad5de6dec,80c1eee8ee0d9c115f4eaf16060d2892b000e652ee3e3090ccb7fa1911a8aa21,False,20,21,4,0,0.0,0.2,0.2,0.19999999999999998
deepseek-r1-distill-qwen-14b,07dbd8eabfba4b1d9d665331dea90335,f867e87d774230ab3cfaca2259502762b116b08fae91c1c34e382eed72f96f5e,True,18,19,6,5,0.2727272727272727,0.49999999999999994,0.09999999999999999,0.49999999999999994
deepseek-r1-distill-qwen-14b,02b15d84011aa2ed96dcb904e63129bb,ce34616159618fa885f237957e63ba47fbda2f1859b0af1046a37197c50520c2,True,140,141,43,139,0.9919381928115553,0.9000000000000001,0.050000000000000024,0.7000000000000002
deepseek-r1-distill-qwen-14b,07dbd8eabfba4b1d9d665331dea90335,4369f435442bb72188c31040bbcac8e354b60b0fe314dc91641c7755eceaac7e,False,15,16,12,8,0.5015576323987538,0.5,0.15000000000000002,0.5
deepseek-r1-distill-qwen-14b,02b15d84011aa2ed96dcb904e63129bb,377e2e906ad9ca1d29009e1a3c50a8792f682d148e3f78db4442533a1b637c76,False,75,76,34,56,0.7596017069701281,0.7500000000000002,0.09999999999999998,0.6500000000000001
deepseek-r1-distill-qwen-14b,0a50a7f439c2c0e933b8132ed7650075,6f43e2868bfe24f5a6ae3769e0c0c8ea1dc30be92a7383a1f4a80b332315deb1,True,24,25,15,0,0.0,0.15000000000000002,0.15000000000000002,0.09999999999999999
deepseek-r1-distill-qwen-14b,0a3c768a49d4110f6c1604ace9951ee5,cef4f35f512a968ee61890e680baab0a843192b1943dc4232cb8da4627668953,True,21,22,9,16,0.7091633466135459,0.5222222222222223,0.050000000000000024,0.25
deepseek-r1-distill-qwen-14b,0a50a7f439c2c0e933b8132ed7650075,eabecfe4fd9f61236559091249787f0d789c9594a1736d73e746973f5b63a4e5,False,35,36,16,20,0.6067415730337079,1.0,0.09999999999999998,0.5
deepseek-r1-distill-qwen-14b,0a3c768a49d4110f6c1604ace9951ee5,6287651f7b7883e1522f1fc54157f66466928456318eba1c5df71831bf722aa5,False,28,29,8,22,0.6996268656716418,0.8,0.0,0.30000000000000004
deepseek-r1-distill-qwen-14b,14a87d69ccc079d85a0f5d57dc4a7bdb,b32a4a16df3cb1ea7cf4c76c52c791eba7b068484fd34bd682745ea71b808011,True,31,32,4,5,0.1596958174904943,0.30000000000000004,0.0,0.30000000000000004
deepseek-r1-distill-qwen-14b,14a87d69ccc079d85a0f5d57dc4a7bdb,a08d8e29bac66c6e87d3f266f44b5d9a7cd33035fdd4ac1c9491725b400563d9,False,17,18,8,5,0.28611898016997167,0.7000000000000001,0.19999999999999998,0.7
deepseek-r1-distill-qwen-14b,11340d814fe69bcd7dec113898fd5947,53a52d4340926ed767d228024ef79d4b9ed30b2a15469c01b52feb9bfbdd6044,True,27,28,28,20,0.7063253012048193,0.8500000000000001,0.2,0.6000000000000001
deepseek-r1-distill-qwen-14b,11340d814fe69bcd7dec113898fd5947,0a41c0064f7e2cb43778816e84e8c346c10b2e5049f117410ff63a4fa44c8050,False,21,22,31,18,0.8116883116883117,0.8500000000000001,0.050000000000000024,0.5000000000000001
deepseek-r1-distill-qwen-14b,24686977bb5ff6eaee7dac452c92c4be,99c91f975428e8d6406c528d573b8a9664e5a93867d247664d899ad451a58082,True,43,44,27,40,0.9284974093264249,0.8500000000000001,0.15000000000000002,0.6
deepseek-r1-distill-qwen-14b,224470287933cd1645a9c37f922eb1c8,a11823e4bd8d4c7f7bf8fcfc94cf2ac23aaa15d745ac847a0a5c496777b9b9a4,True,28,29,14,19,0.6406926406926406,1.0,0.050000000000000024,0.7500000000000001
deepseek-r1-distill-qwen-14b,224470287933cd1645a9c37f922eb1c8,39d5a6466a2e58fba66457d853ae5f652c10b1a55b46213c06235ab316fef03e,False,50,51,10,41,0.7677677677677678,0.55,0.19999999999999996,0.30000000000000004
deepseek-r1-distill-qwen-14b,24686977bb5ff6eaee7dac452c92c4be,f6bb3f2d01d4b50093c8c6ad245b8d2026ec8cafb41b18929f156f395105b92c,False,101,102,39,78,0.7691224777099953,0.8947368421052632,0.15,0.7947368421052632
